Query Number	Algorithm	Runtime	Coverage	TotalPath	Distance	Generations	Number Individual	Exceptions
143	MoeSQLmosa	24	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
143	MOTGA	15	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
144	MoeSQLmosa	20	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
144	MOTGA	18	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	61	
145	MoeSQLmosa	15	2	2	[0.0, 0.0]	0	100	
145	MOTGA	1	2	2	[0.0, 0.0]	0	11	
146	MoeSQLmosa	11	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
146	MOTGA	10	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	61	
147	MoeSQLmosa	151	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	14	800	
147	MOTGA	289	6	6	[0.0, 0.0, 0.0, 0.0, 2.0, 0.0]	4	152	
148	MoeSQLmosa	9	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
148	MOTGA	6	4	4	[0.0, 0.0, 0.0, 0.0]	0	36	
149	MoeSQLmosa	7	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
149	MOTGA	7	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
150	MoeSQLmosa	15	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
150	MOTGA	23	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	170	
151	MoeSQLmosa	6	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
151	MOTGA	5	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	56	
152	MoeSQLmosa	29	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	2	197	
152	MOTGA	16	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
153	MoeSQLmosa	16	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
153	MOTGA	483	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	355	
154	MoeSQLmosa	15976	22	22	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	261	13150	
154	MOTGA	923769	22	22	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	16	3237	
155	MoeSQLmosa	71	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	4	294	
155	MOTGA	29	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	171	
156	MoeSQLmosa	13	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
156	MOTGA	10	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	56	
157	MoeSQLmosa	16	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
157	MOTGA	10	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	41	
158	MoeSQLmosa	26	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
158	MOTGA	8	4	4	[0.0, 0.0, 0.0, 0.0]	0	46	
159	MoeSQLmosa	16	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
159	MOTGA	11	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
160	MoeSQLmosa	400563	13	13	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	5109	255550	
160	MOTGA	1400842	13	13	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	5	3522	
161	MoeSQLmosa	39	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	2	194	
161	MOTGA	18	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
162	MoeSQLmosa	7	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
162	MOTGA	6	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	56	
163	MoeSQLmosa	20	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
163	MOTGA	17	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
164	MoeSQLmosa	95	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	3	244	
164	MOTGA	54	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	196	
165	MoeSQLmosa	13	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
165	MOTGA	9	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
166	MoeSQLmosa	15	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
166	MOTGA	7	4	4	[0.0, 0.0, 0.0, 0.0]	0	22	
167	MoeSQLmosa	33	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	2	195	
167	MOTGA	15	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
168	MoeSQLmosa	55	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
168	MOTGA	8	4	4	[0.0, 0.0, 0.0, 0.0]	0	32	
169	MoeSQLmosa	35	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	2	190	
169	MOTGA	31	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	218	
170	MoeSQLmosa	36	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	2	198	
170	MOTGA	23	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
171	MoeSQLmosa	11	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
171	MOTGA	9	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
172	MoeSQLmosa	9	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
172	MOTGA	8	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	56	
173	MoeSQLmosa	27	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
173	MOTGA	35	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
174	MoeSQLmosa	56	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
174	MOTGA	35	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 2.0]	2	83	
175	MoeSQLmosa	49	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
175	MOTGA	31	4	4	[0.0, 0.0, 0.0, 0.0]	0	36	
176	MoeSQLmosa	126	10	10	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	2	200	
176	MOTGA	107	10	10	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0]	6	126	
177	MoeSQLmosa	17	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
177	MOTGA	11	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	56	
178	MoeSQLmosa	16	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
178	MOTGA	14	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
179	MoeSQLmosa	18	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
179	MOTGA	22	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	61	
180	MoeSQLmosa	17	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
180	MOTGA	9	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
181	MoeSQLmosa	110	10	10	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	2	200	
181	MOTGA	383	10	10	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	6	307	
182	MoeSQLmosa	9	2	2	[0.0, 0.0]	0	100	
182	MOTGA	0	2	2	[0.0, 0.0]	0	11	
183	MoeSQLmosa	33	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
183	MOTGA	22	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	3	70	
184	MoeSQLmosa	49	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
184	MOTGA	89	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0]	4	160	
185	MoeSQLmosa	14	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
185	MOTGA	8	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	61	
186	MoeSQLmosa	0	0	0	[]	0	0	
187	MoeSQLmosa	17	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
187	MOTGA	9	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	56	
188	MoeSQLmosa	160	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	13	683	
188	MOTGA	16	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	109	
189	MoeSQLmosa	8	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
189	MOTGA	8	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	61	
190	MoeSQLmosa	15	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
190	MOTGA	24	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	125	
191	MoeSQLmosa	26	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
191	MOTGA	88	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0]	1	89	
192	MoeSQLmosa	9	3	3	[0.0, 0.0, 0.0]	0	100	
192	MOTGA	2	3	3	[0.0, 0.0, 0.0]	0	24	
193	MoeSQLmosa	172	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	6	383	
193	MOTGA	52	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	200	
194	MoeSQLmosa	42	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	2	192	
194	MOTGA	21	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
195	MoeSQLmosa	14	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
195	MOTGA	12	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
196	MoeSQLmosa	12	2	2	[0.0, 0.0]	0	100	
196	MOTGA	2	2	2	[0.0, 0.0]	0	11	
197	MoeSQLmosa	8	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
197	MOTGA	6	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
198	MoeSQLmosa	10	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
198	MOTGA	9	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
199	MoeSQLmosa	8	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
199	MOTGA	6	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
200	MoeSQLmosa	17	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
200	MOTGA	8	4	4	[0.0, 0.0, 0.0, 0.0]	0	33	
201	MoeSQLmosa	54	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
201	MOTGA	15	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	37	
202	MoeSQLmosa	9	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
202	MOTGA	5	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	56	
203	MoeSQLmosa	49	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	2	197	
203	MOTGA	31	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
204	MoeSQLmosa	38	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
204	MOTGA	6	4	4	[0.0, 0.0, 0.0, 0.0]	0	32	
205	MoeSQLmosa	8	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
205	MOTGA	11	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	107	
206	MoeSQLmosa	9	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
206	MOTGA	7	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
207	MoeSQLmosa	172	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	6	400	
207	MOTGA	974	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	6	247	
208	MoeSQLmosa	16	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
208	MOTGA	15	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	61	
209	MoeSQLmosa	355	10	10	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	5	350	
209	MOTGA	537	10	10	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 2.0, 1.7976931348623156E306]	7	209	
210	MoeSQLmosa	17	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
210	MOTGA	12	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	56	
211	MoeSQLmosa	352	12	12	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	11	650	
211	MOTGA	1492	12	12	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]	7	421	
212	MoeSQLmosa	99	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	8	486	
212	MOTGA	22	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	125	
213	MoeSQLmosa	8	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
213	MOTGA	8	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	61	
214	MoeSQLmosa	17	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
214	MOTGA	17	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
215	MoeSQLmosa	32	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	1	149	
215	MOTGA	16	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
216	MoeSQLmosa	479	12	12	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	19	973	
216	MOTGA	267	12	12	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	636	
217	MoeSQLmosa	624	10	10	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	13	750	
217	MOTGA	186	10	10	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0]	5	141	
218	MoeSQLmosa	13	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
218	MOTGA	5	4	4	[0.0, 0.0, 0.0, 0.0]	0	22	
219	MoeSQLmosa	13	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	1	148	
219	MOTGA	6	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	56	
220	MoeSQLmosa	18	2	2	[0.0, 0.0]	0	100	
220	MOTGA	2	2	2	[0.0, 0.0]	0	5	
221	MoeSQLmosa	28	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
221	MOTGA	15	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
222	MoeSQLmosa	10	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
222	MOTGA	7	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
223	MoeSQLmosa	8	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
223	MOTGA	9	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	43	
224	MoeSQLmosa	14	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
224	MOTGA	14	4	4	[0.0, 0.0, 0.0, 0.0]	0	46	
225	MoeSQLmosa	81	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
225	MOTGA	11	4	4	[0.0, 0.0, 0.0, 0.0]	0	33	
226	MoeSQLmosa	20	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
226	MOTGA	17	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	56	
227	MoeSQLmosa	13	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
227	MOTGA	11	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	56	
228	MoeSQLmosa	19	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
228	MOTGA	15	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
229	MoeSQLmosa	4985	18	18	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	115	5850	
229	MOTGA	80169	18	18	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	13	1690	
230	MoeSQLmosa	16	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
230	MOTGA	7	4	4	[0.0, 0.0, 0.0, 0.0]	0	36	
231	MoeSQLmosa	8	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
231	MOTGA	6	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
232	MoeSQLmosa	8	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
232	MOTGA	6	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
233	MoeSQLmosa	9	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
233	MOTGA	10	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	61	
234	MoeSQLmosa	68	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	4	292	
234	MOTGA	34	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	255	
235	MoeSQLmosa	14	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
235	MOTGA	11	4	4	[0.0, 0.0, 0.0, 0.0]	0	46	
236	MoeSQLmosa	13	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
236	MOTGA	11	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	56	
237	MoeSQLmosa	8	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
237	MOTGA	52	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	61	
238	MoeSQLmosa	10	2	2	[0.0, 0.0]	0	100	
238	MOTGA	1	2	2	[0.0, 0.0]	0	5	
239	MoeSQLmosa	16	3	3	[0.0, 0.0, 0.0]	0	100	
239	MOTGA	2	3	3	[0.0, 0.0, 0.0]	0	15	
240	MoeSQLmosa	10	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
240	MOTGA	7	4	4	[0.0, 0.0, 0.0, 0.0]	0	46	
241	MoeSQLmosa	10	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
241	MOTGA	8	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	44	
242	MoeSQLmosa	12	2	2	[0.0, 0.0]	0	100	
242	MOTGA	1	2	2	[0.0, 0.0]	0	5	
243	MoeSQLmosa	31	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	1	147	
243	MOTGA	22	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
244	MoeSQLmosa	15	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
244	MOTGA	10	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	56	
245	MoeSQLmosa	37	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
245	MOTGA	16	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
246	MoeSQLmosa	24	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
246	MOTGA	8	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
247	MoeSQLmosa	9	2	2	[0.0, 0.0]	0	100	
247	MOTGA	1	2	2	[0.0, 0.0]	0	11	
248	MoeSQLmosa	7	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
248	MOTGA	6	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	56	
249	MoeSQLmosa	65	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	1	148	
249	MOTGA	13	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	41	
250	MoeSQLmosa	6	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
250	MOTGA	6	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	78	
251	MoeSQLmosa	12	3	3	[0.0, 0.0, 0.0]	0	100	
251	MOTGA	3	3	3	[0.0, 0.0, 0.0]	0	18	
252	MoeSQLmosa	18	1	1	[0.0]	0	100	
252	MOTGA	0	1	1	[0.0]	0	3	
253	MoeSQLmosa	50	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
253	MOTGA	14	4	4	[0.0, 0.0, 0.0, 0.0]	0	46	
254	MoeSQLmosa	27	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	1	147	
254	MOTGA	14	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	109	
255	MoeSQLmosa	199	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	13	699	
255	MOTGA	32	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	200	
256	MoeSQLmosa	12	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
256	MOTGA	25	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	125	
257	MoeSQLmosa	10	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
257	MOTGA	8	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	56	
258	MoeSQLmosa	22	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
258	MOTGA	19	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	61	
259	MoeSQLmosa	11	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
259	MOTGA	8	4	4	[0.0, 0.0, 0.0, 0.0]	0	36	
260	MoeSQLmosa	17	2	2	[0.0, 0.0]	0	100	
260	MOTGA	2	2	2	[0.0, 0.0]	0	11	
261	MoeSQLmosa	107	10	10	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	3	250	
261	MOTGA	464	10	10	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 1.7976931348623156E306]	9	190	
262	MoeSQLmosa	12	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
262	MOTGA	7	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	56	
263	MoeSQLmosa	86	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	2	198	
263	MOTGA	29	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
264	MoeSQLmosa	18	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
264	MOTGA	12	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	56	
265	MoeSQLmosa	11	3	3	[0.0, 0.0, 0.0]	0	100	
265	MOTGA	2	3	3	[0.0, 0.0, 0.0]	0	24	
266	MoeSQLmosa	9	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
266	MOTGA	7	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
267	MoeSQLmosa	13	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
267	MOTGA	7	4	4	[0.0, 0.0, 0.0, 0.0]	0	36	
268	MoeSQLmosa	15	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
268	MOTGA	21	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	134	
269	MoeSQLmosa	11	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
269	MOTGA	9	4	4	[0.0, 0.0, 0.0, 0.0]	0	36	
270	MoeSQLmosa	30	10	10	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
270	MOTGA	2168	10	10	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	1383	
271	MoeSQLmosa	8	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
271	MOTGA	7	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	61	
272	MoeSQLmosa	17	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
272	MOTGA	12	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	61	
273	MoeSQLmosa	16	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
273	MOTGA	29	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
274	MoeSQLmosa	17	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
274	MOTGA	10	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
275	MoeSQLmosa	4604	22	22	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	12	700	
275	MOTGA	1219127	22	22	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	16	3901	
276	MoeSQLmosa	15	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
276	MOTGA	10	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	56	
277	MoeSQLmosa	12	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
277	MOTGA	10	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	56	
