Query Number	Algorithm	SolutionNumber	Size	Distance
467	MoeSQLmosa	2	1	[11.333333333333334, 12.333333333333334, 12.333333333333334, 12.333333333333334, 12.333333333333334, 0.0, 1.0]
467	MoeSQLmosa	3	1	[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
467	MoeSQLmosa	4	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306]
467	MoeSQLmosa	5	1	[1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306]
467	MoeSQLmosa	6	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0]
467	MOTGA	0	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
468	MoeSQLmosa	0	2	[0.0, 0.0]
468	MOTGA	0	2	[0.0, 0.0]
470	MoeSQLmosa	0	4	[0.0, 0.0, 1.0, 0.0, 2.0, 3.0]
470	MoeSQLmosa	1	2	[16.566861239926382, 15.56686123992638, 16.566861239926382, 0.0, 0.0, 1.0]
470	MoeSQLmosa	2	2	[1.7976931348623156E306, 1.7976931348623156E306, 0.0, 2.0, 1.7976931348623156E306, 1.7976931348623156E306]
470	MoeSQLmosa	3	2	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.0, 0.0]
470	MOTGA	0	5	[0.0, 0.0, 0.0, 0.0, 2.0, 1.7976931348623156E306]
471	MoeSQLmosa	0	1	[0.0, 7.6408968471109375]
471	MoeSQLmosa	1	1	[1.0, 0.0]
471	MOTGA	0	2	[0.0, 0.0]
472	MoeSQLmosa	0	1	[1.0, 0.0]
472	MoeSQLmosa	1	1	[0.0, 6.0]
472	MOTGA	0	2	[0.0, 0.0]
473	MoeSQLmosa	0	2	[24.152294276330764, 0.0, 0.0, 25.152294276330764, 25.152294276330764]
473	MoeSQLmosa	1	1	[29.483019318663292, 30.483019318663292, 30.483019318663292, 0.0, 1.0]
473	MoeSQLmosa	2	1	[0.0, 1.0, 1.0, 1.0, 1.0]
473	MoeSQLmosa	3	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0]
473	MOTGA	0	5	[0.0, 0.0, 0.0, 0.0, 0.0]
474	MoeSQLmosa	0	1	[0.0, 13.985077519379844]
474	MoeSQLmosa	1	1	[1.0, 0.0]
474	MOTGA	0	2	[0.0, 0.0]
475	MoeSQLmosa	0	2	[0.0, 0.0]
475	MOTGA	0	2	[0.0, 0.0]
476	MoeSQLmosa	0	2	[21.365637314811558, 0.0, 1.0, 0.0, 1.0]
476	MoeSQLmosa	1	1	[0.0, 1.0, 1.0, 1.0, 1.0]
476	MoeSQLmosa	2	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0]
476	MoeSQLmosa	3	1	[1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306]
476	MOTGA	0	5	[0.0, 0.0, 0.0, 0.0, 0.0]
477	MoeSQLmosa	0	1	[0.0, 23.426641414141415]
477	MoeSQLmosa	1	1	[1.0, 0.0]
477	MOTGA	0	2	[0.0, 0.0]
478	MoeSQLmosa	0	1	[0.0, 34.96551724137931, 1.0]
478	MoeSQLmosa	1	1	[1.0, 0.0, 1.0]
478	MoeSQLmosa	2	1	[1.7976931348623156E306, 1.7976931348623156E306, 0.0]
478	MOTGA	0	3	[0.0, 0.0, 0.0]
479	MoeSQLmosa	0	1	[12.041666666666666, 27.041666666666664, 0.0, 1.0]
479	MoeSQLmosa	1	1	[0.0, 24.89894598155468, 1.0, 1.0]
479	MoeSQLmosa	2	1	[1.0, 0.0, 2.0, 2.0]
479	MoeSQLmosa	3	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0]
479	MOTGA	0	4	[0.0, 0.0, 0.0, 0.0]
480	MoeSQLmosa	0	3	[1.0, 387.0, 2.0, 1091.0, 389.0, 1091.0, 1478.0, 1092.0, 1.0, 2.0, 0.0, 387.0, 1.0, 1.0, 0.0, 1.0, 32.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 13.754545454545456, 2.0, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.0, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306]
480	MoeSQLmosa	1	4	[0.0, 755.0, 1.0, 176.0, 1.0, 0.0, 176.0, 1.0, 689.0, 1.0, 735.0, 61.0, 62.0, 734.0, 735.0, 736.0, 755.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 13.754545454545456, 2.0, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.0, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306]
480	MoeSQLmosa	2	3	[1.0, 867.0, 2.0, 819.0, 869.0, 819.0, 1686.0, 820.0, 1.0, 2.0, 0.0, 867.0, 1.0, 1.0, 0.0, 1.0, 992.0, 1.0, 0.0, 1.0, 2.0, 1.0, 2.0, 1.0, 2.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.0, 0.0, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306]
480	MoeSQLmosa	3	3	[1.7976931348623156E306, 3.595386269724631E306, 3.595386269724631E306, 1.7976931348623156E306, 275.0, 1.7976931348623156E306, 3.595386269724631E306, 3.595386269724631E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 3.595386269724631E306, 3.595386269724631E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 3.595386269724631E306, 3.595386269724631E306, 3.595386269724631E306, 3.595386269724631E306, 3.595386269724631E306, 3.595386269724631E306, 3.595386269724631E306, 3.595386269724631E306, 3.595386269724631E306, 3.595386269724631E306, 3.595386269724631E306, 3.595386269724631E306]
480	MoeSQLmosa	4	3	[1.7976931348623156E306, 3.595386269724631E306, 3.595386269724631E306, 1.7976931348623156E306, 867.7545454545455, 1.7976931348623156E306, 3.595386269724631E306, 3.595386269724631E306, 1.7976931348623156E306, 13.754545454545456, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 13.754545454545456, 12.754545454545456, 13.754545454545456, 0.0, 18.244400527009223, 1.0, 12.754545454545456, 1.0, 1.7976931348623156E306, 1.7976931348623156E306, 12.754545454545456, 13.754545454545456, 12.754545454545456, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306]
480	MoeSQLmosa	5	3	[1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 3.595386269724631E306, 3.595386269724631E306, 3.595386269724631E306, 1002.0, 1.7976931348623156E306, 3.595386269724631E306, 3.595386269724631E306, 3.595386269724631E306, 949.0, 3.595386269724631E306, 3.595386269724631E306, 3.595386269724631E306, 3.595386269724631E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 3.595386269724631E306, 3.595386269724631E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 3.595386269724631E306, 3.595386269724631E306, 3.595386269724631E306, 3.595386269724631E306, 3.595386269724631E306, 3.595386269724631E306, 3.595386269724631E306, 3.595386269724631E306, 3.595386269724631E306, 3.595386269724631E306, 3.595386269724631E306, 3.595386269724631E306]
480	MoeSQLmosa	6	4	[0.0, 387.0, 337.0, 335.0, 1.0, 387.0, 0.0, 1.0, 723.0, 388.0, 435.0, 48.0, 385.0, 436.0, 435.0, 436.0, 387.0, 336.0, 335.0, 336.0, 336.0, 335.0, 336.0, 348.75454545454545, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 335.0, 336.0, 335.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306]
480	MoeSQLmosa	7	3	[0.0, 536.0, 1.0, 462.0, 538.0, 462.0, 999.0, 463.0, 0.0, 1.0, 13.0, 550.0, 14.0, 14.0, 13.0, 12.0, 1.0, 14.0, 13.0, 14.0, 14.0, 26.754545454545458, 15.0, 13.0, 14.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.0, 2.0, 13.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306]
480	MoeSQLmosa	8	3	[1.0, 496.0, 2.0, 681.0, 498.0, 681.0, 1177.0, 682.0, 1.0, 2.0, 0.0, 496.0, 1.0, 1.0, 0.0, 1.0, 22.0, 1.0, 0.0, 1.0, 1.0, 34.81060606060606, 2.0, 0.0, 1.0, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.0, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306]
480	MoeSQLmosa	9	3	[1.7976931348623156E306, 1.7976931348623156E306, 562.0, 3.595386269724631E306, 3.595386269724631E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 3.595386269724631E306, 3.595386269724631E306, 3.595386269724631E306, 3.595386269724631E306, 1442.0, 3.595386269724631E306, 3.595386269724631E306, 3.595386269724631E306, 3.595386269724631E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 3.595386269724631E306, 3.595386269724631E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 3.595386269724631E306, 3.595386269724631E306, 3.595386269724631E306, 3.595386269724631E306, 3.595386269724631E306, 3.595386269724631E306, 3.595386269724631E306, 3.595386269724631E306, 3.595386269724631E306, 3.595386269724631E306, 3.595386269724631E306, 3.595386269724631E306]
480	MoeSQLmosa	10	3	[0.0, 1000.0, 622.0, 619.0, 1.0, 1000.0, 0.0, 2.0, 1620.0, 1001.0, 1000.0, 0.0, 621.0, 1001.0, 1000.0, 1001.0, 1016.0, 620.0, 619.0, 620.0, 620.0, 619.0, 620.0, 634.8380602006689, 621.0, 1.7976931348623156E306, 1.7976931348623156E306, 619.0, 620.0, 619.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306]
480	MoeSQLmosa	11	3	[1.7976931348623156E306, 1.7976931348623156E306, 3.595386269724631E306, 1.7976931348623156E306, 0.0, 3.595386269724631E306, 1.7976931348623156E306, 3.595386269724631E306, 3.595386269724631E306, 331.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 3.595386269724631E306, 3.595386269724631E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 3.595386269724631E306, 3.595386269724631E306, 3.595386269724631E306, 3.595386269724631E306, 3.595386269724631E306, 3.595386269724631E306, 3.595386269724631E306, 3.595386269724631E306, 3.595386269724631E306, 3.595386269724631E306, 3.595386269724631E306, 3.595386269724631E306]
480	MoeSQLmosa	12	3	[0.0, 665.0, 1.0, 537.0, 667.0, 537.0, 1203.0, 538.0, 0.0, 1.0, 46.0, 712.0, 47.0, 47.0, 46.0, 47.0, 0.0, 47.0, 46.0, 47.0, 47.0, 46.0, 47.0, 59.75454545454546, 48.0, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.0, 46.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306]
480	MoeSQLmosa	13	3	[1.7976931348623156E306, 1.7976931348623156E306, 1.0, 3.595386269724631E306, 5.393079404586947E306, 5.393079404586947E306, 5.393079404586947E306, 846.0, 1.7976931348623156E306, 5.393079404586947E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 3.595386269724631E306, 1.7976931348623156E306, 3.595386269724631E306, 3.595386269724631E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 3.595386269724631E306, 3.595386269724631E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 3.595386269724631E306, 3.595386269724631E306, 3.595386269724631E306, 3.595386269724631E306, 3.595386269724631E306, 3.595386269724631E306, 3.595386269724631E306, 3.595386269724631E306, 3.595386269724631E306, 3.595386269724631E306, 3.595386269724631E306, 3.595386269724631E306]
480	MoeSQLmosa	14	3	[290.0, 1213.0, 291.0, 579.0, 925.0, 0.0, 924.0, 1.0, 290.0, 1.0, 1277.0, 2201.0, 1278.0, 1278.0, 1277.0, 1276.0, 1250.0, 1.0, 0.0, 1.0, 2.0, 1.0, 2.0, 1.0, 2.0, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.0, 0.0, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306]
480	MoeSQLmosa	15	3	[2.0, 767.0, 3.0, 1009.0, 769.0, 1009.0, 1775.0, 1010.0, 2.0, 3.0, 1.0, 767.0, 2.0, 2.0, 1.0, 2.0, 49.0, 0.0, 1.0, 2.0, 2.0, 1.0, 2.0, 28.309543410405478, 3.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.0, 2.0, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306]
480	MoeSQLmosa	16	3	[432.0, 862.0, 762.0, 1191.0, 433.0, 1.0, 432.0, 2.0, 761.0, 2.0, 431.0, 862.0, 761.0, 432.0, 431.0, 432.0, 464.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 13.754545454545456, 2.0, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.0, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306]
480	MoeSQLmosa	17	3	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 3.595386269724631E306, 3.595386269724631E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 3.595386269724631E306, 3.595386269724631E306, 3.595386269724631E306, 3.595386269724631E306, 3.595386269724631E306, 3.595386269724631E306, 3.595386269724631E306, 3.595386269724631E306, 3.595386269724631E306, 3.595386269724631E306, 3.595386269724631E306, 3.595386269724631E306]
480	MoeSQLmosa	18	3	[1.0, 601.0, 2.0, 569.0, 603.0, 569.0, 1170.0, 570.0, 1.0, 2.0, 0.0, 601.0, 1.0, 1.0, 0.0, 1.0, 992.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 15.712181628241755, 2.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.0, 0.0, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306]
480	MoeSQLmosa	19	3	[1.7976931348623156E306, 3.595386269724631E306, 3.595386269724631E306, 1.7976931348623156E306, 406.0, 1.7976931348623156E306, 3.595386269724631E306, 3.595386269724631E306, 1.7976931348623156E306, 1.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 44.1825752357575, 2.0, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.0, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0]
480	MoeSQLmosa	20	3	[0.0, 600.0, 1.0, 558.0, 602.0, 558.0, 1159.0, 559.0, 0.0, 1.0, 1.0, 602.0, 2.0, 2.0, 1.0, 0.0, 25.0, 2.0, 1.0, 2.0, 2.0, 28.26964285714286, 3.0, 1.0, 2.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.0, 2.0, 1.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306]
480	MoeSQLmosa	21	3	[0.0, 600.0, 1.0, 558.0, 602.0, 558.0, 1159.0, 559.0, 0.0, 1.0, 1.0, 602.0, 2.0, 0.0, 1.0, 2.0, 25.0, 2.0, 1.0, 2.0, 2.0, 28.26964285714286, 3.0, 1.0, 2.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.0, 2.0, 1.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306]
480	MoeSQLmosa	22	3	[2.0, 602.0, 3.0, 562.0, 604.0, 562.0, 1163.0, 563.0, 2.0, 3.0, 1.0, 602.0, 2.0, 2.0, 1.0, 2.0, 66.0, 2.0, 1.0, 0.0, 2.0, 1.0, 2.0, 16.75930464411477, 3.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.0, 2.0, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306]
480	MoeSQLmosa	23	3	[1.7976931348623156E306, 3.595386269724631E306, 3.595386269724631E306, 1.7976931348623156E306, 454.0, 1.7976931348623156E306, 3.595386269724631E306, 3.595386269724631E306, 1.7976931348623156E306, 1.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.0, 0.0, 1.0, 2.0, 6.756056111729082, 3.0, 1.0, 2.0, 1.7976931348623156E306, 1.0, 1.0, 0.0, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306]
480	MoeSQLmosa	24	3	[1.7976931348623156E306, 3.595386269724631E306, 3.595386269724631E306, 1.7976931348623156E306, 454.0, 1.7976931348623156E306, 3.595386269724631E306, 3.595386269724631E306, 1.7976931348623156E306, 1.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.0, 0.0, 1.0, 1.0, 5.756056111729082, 2.0, 0.0, 1.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.0, 0.0, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306]
480	MoeSQLmosa	25	3	[1.7976931348623156E306, 3.595386269724631E306, 3.595386269724631E306, 1.7976931348623156E306, 454.0, 1.7976931348623156E306, 3.595386269724631E306, 3.595386269724631E306, 1.7976931348623156E306, 1.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.0, 0.0, 1.0, 1.0, 5.756056111729082, 2.0, 2.0, 2.0, 1.7976931348623156E306, 0.0, 1.0, 0.0, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306]
480	MoeSQLmosa	26	3	[349.0, 697.0, 1054.0, 1401.0, 350.0, 0.0, 349.0, 1.0, 1053.0, 1.0, 377.0, 726.0, 1082.0, 378.0, 377.0, 378.0, 349.0, 1.0, 0.0, 1.0, 1.0, 13.754545454545456, 2.0, 0.0, 1.0, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.0, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306]
480	MoeSQLmosa	27	3	[1.0, 828.0, 2.0, 60.0, 830.0, 60.0, 888.0, 61.0, 1.0, 2.0, 0.0, 828.0, 1.0, 1.0, 0.0, 1.0, 26.0, 1.0, 0.0, 1.0, 1.0, 3.0, 2.0, 13.754545454545456, 2.0, 0.0, 1.7976931348623156E306, 0.0, 1.0, 0.0, 2.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306]
480	MoeSQLmosa	28	3	[1.0, 828.0, 2.0, 59.0, 830.0, 59.0, 887.0, 60.0, 1.0, 2.0, 0.0, 828.0, 1.0, 1.0, 0.0, 1.0, 26.0, 1.0, 0.0, 1.0, 2.0, 4.0, 3.0, 1.0, 2.0, 1.7976931348623156E306, 1.0, 0.0, 1.0, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306]
480	MoeSQLmosa	29	3	[1.0, 828.0, 2.0, 60.0, 830.0, 60.0, 888.0, 61.0, 1.0, 2.0, 0.0, 828.0, 1.0, 1.0, 0.0, 1.0, 26.0, 1.0, 0.0, 1.0, 2.0, 1.0, 2.0, 14.754545454545456, 3.0, 1.0, 1.7976931348623156E306, 0.0, 1.0, 0.0, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306]
480	MoeSQLmosa	30	3	[1.0, 828.0, 2.0, 59.0, 830.0, 59.0, 887.0, 60.0, 1.0, 2.0, 0.0, 828.0, 1.0, 1.0, 0.0, 1.0, 26.0, 1.0, 0.0, 1.0, 1.0, 3.0, 2.0, 1.8888888888888888, 2.0, 1.7976931348623156E306, 0.0, 0.0, 1.0, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 0.8888888888888888, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306]
480	MoeSQLmosa	31	3	[1.0, 828.0, 2.0, 60.0, 830.0, 60.0, 888.0, 61.0, 1.0, 2.0, 0.0, 828.0, 1.0, 1.0, 0.0, 1.0, 26.0, 1.0, 0.0, 1.0, 1.0, 3.0, 2.0, 13.754545454545456, 2.0, 1.7976931348623156E306, 0.0, 0.0, 1.0, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306]
