Query Number	Algorithm	Runtime	Coverage	TotalPath	Distance	Generations	Number Individual	Exceptions
143	MoeSQLmosa	21	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
143	MOTGA	15	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
144	MoeSQLmosa	17	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
144	MOTGA	14	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	40	
145	MoeSQLmosa	24	2	2	[0.0, 0.0]	0	100	
145	MOTGA	1	2	2	[0.0, 0.0]	0	11	
146	MoeSQLmosa	13	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
146	MOTGA	8	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
147	MoeSQLmosa	209	6	6	[0.0, 0.0, 0.0, 0.0, 2.0, 0.0]	13	750	
147	MOTGA	159	5	6	[0.0, 0.0, 0.0, 0.0, 2.0, 0.0]	3	131	
148	MoeSQLmosa	10	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
148	MOTGA	6	4	4	[0.0, 0.0, 0.0, 0.0]	0	46	
149	MoeSQLmosa	7	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
149	MOTGA	7	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	61	
150	MoeSQLmosa	58	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
150	MOTGA	23	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	170	
151	MoeSQLmosa	7	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
151	MOTGA	6	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	56	
152	MoeSQLmosa	57	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	5	340	
152	MOTGA	17	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
153	MoeSQLmosa	27	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
153	MOTGA	58	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	229	
154	MoeSQLmosa	6790	22	22	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	54	2800	
154	MOTGA	716999	22	22	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	15	5256	
155	MoeSQLmosa	54	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	3	242	
155	MOTGA	30	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	200	
156	MoeSQLmosa	18	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
156	MOTGA	8	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	61	
157	MoeSQLmosa	27	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	1	145	
157	MOTGA	15	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
158	MoeSQLmosa	17	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
158	MOTGA	8	4	4	[0.0, 0.0, 0.0, 0.0]	0	46	
159	MoeSQLmosa	15	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
159	MOTGA	11	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	56	
160	MoeSQLmosa	153267	13	13	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	1428	71500	
160	MOTGA	9315	13	13	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	9	323	
161	MoeSQLmosa	55	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	5	339	
161	MOTGA	17	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
162	MoeSQLmosa	6	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
162	MOTGA	6	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
163	MoeSQLmosa	30	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	1	149	
163	MOTGA	25	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
164	MoeSQLmosa	35	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	1	147	
164	MOTGA	34	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	196	
165	MoeSQLmosa	13	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
165	MOTGA	11	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	61	
166	MoeSQLmosa	22	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
166	MOTGA	10	4	4	[0.0, 0.0, 0.0, 0.0]	0	46	
167	MoeSQLmosa	23	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	1	148	
167	MOTGA	15	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
168	MoeSQLmosa	20	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
168	MOTGA	15	4	4	[0.0, 0.0, 0.0, 0.0]	0	36	
169	MoeSQLmosa	20	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
169	MOTGA	31	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	219	
170	MoeSQLmosa	44	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	2	195	
170	MOTGA	22	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
171	MoeSQLmosa	11	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
171	MOTGA	9	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
172	MoeSQLmosa	21	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
172	MOTGA	9	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	47	
173	MoeSQLmosa	23	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
173	MOTGA	41	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	134	
174	MoeSQLmosa	34	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
174	MOTGA	25	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 2.0]	1	63	
175	MoeSQLmosa	17	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
175	MOTGA	7	4	4	[0.0, 0.0, 0.0, 0.0]	0	32	
176	MoeSQLmosa	195	10	10	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	9	550	
176	MOTGA	217	10	10	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0]	4	121	
177	MoeSQLmosa	9	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
177	MOTGA	6	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
178	MoeSQLmosa	8	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
178	MOTGA	7	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	61	
179	MoeSQLmosa	10	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
179	MOTGA	9	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	47	
180	MoeSQLmosa	9	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
180	MOTGA	5	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
181	MoeSQLmosa	61	10	10	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
181	MOTGA	334	10	10	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	6	261	
182	MoeSQLmosa	6	2	2	[0.0, 0.0]	0	100	
182	MOTGA	0	2	2	[0.0, 0.0]	0	5	
183	MoeSQLmosa	24	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
183	MOTGA	20	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	2	84	
184	MoeSQLmosa	76	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	1	150	
184	MOTGA	110	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0]	4	161	
185	MoeSQLmosa	17	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
185	MOTGA	6	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	56	
186	MoeSQLmosa	0	0	0	[]	0	0	
187	MoeSQLmosa	7	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
187	MOTGA	6	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
188	MoeSQLmosa	90	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	7	436	
188	MOTGA	15	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	109	
189	MoeSQLmosa	7	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
189	MOTGA	5	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	41	
190	MoeSQLmosa	39	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	1	147	
190	MOTGA	21	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
191	MoeSQLmosa	33	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
191	MOTGA	93	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0]	0	158	
192	MoeSQLmosa	28	3	3	[0.0, 0.0, 0.0]	0	100	
192	MOTGA	2	3	3	[0.0, 0.0, 0.0]	0	15	
193	MoeSQLmosa	354	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	13	703	
193	MOTGA	51	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	200	
194	MoeSQLmosa	43	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	3	242	
194	MOTGA	20	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
195	MoeSQLmosa	11	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
195	MOTGA	12	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	61	
196	MoeSQLmosa	15	2	2	[0.0, 0.0]	0	100	
196	MOTGA	1	2	2	[0.0, 0.0]	0	11	
197	MoeSQLmosa	6	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
197	MOTGA	6	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	56	
198	MoeSQLmosa	10	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
198	MOTGA	10	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	61	
199	MoeSQLmosa	17	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
199	MOTGA	7	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	41	
200	MoeSQLmosa	15	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
200	MOTGA	10	4	4	[0.0, 0.0, 0.0, 0.0]	0	36	
201	MoeSQLmosa	106	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	1	147	
201	MOTGA	21	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	57	
202	MoeSQLmosa	67	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
202	MOTGA	14	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
203	MoeSQLmosa	15	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
203	MOTGA	22	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
204	MoeSQLmosa	10	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
204	MOTGA	7	4	4	[0.0, 0.0, 0.0, 0.0]	0	46	
205	MoeSQLmosa	9	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
205	MOTGA	12	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	93	
206	MoeSQLmosa	9	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
206	MOTGA	8	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	61	
207	MoeSQLmosa	99	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	3	250	
207	MOTGA	403	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	6	237	
208	MoeSQLmosa	7	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
208	MOTGA	35	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
209	MoeSQLmosa	780	10	10	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	16	900	
209	MOTGA	48	10	10	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0]	6	116	
210	MoeSQLmosa	20	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
210	MOTGA	15	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
211	MoeSQLmosa	331	12	12	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	11	650	
211	MOTGA	8345	12	12	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0]	10	833	
212	MoeSQLmosa	48	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	2	198	
212	MOTGA	25	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
213	MoeSQLmosa	24	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
213	MOTGA	7	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
214	MoeSQLmosa	33	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	1	148	
214	MOTGA	18	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
215	MoeSQLmosa	43	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	5	324	
215	MOTGA	17	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	125	
216	MoeSQLmosa	305	12	12	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	9	529	
216	MOTGA	374	12	12	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	636	
217	MoeSQLmosa	625	10	10	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	20	1100	
217	MOTGA	61	10	10	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]	6	133	
218	MoeSQLmosa	15	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
218	MOTGA	7	4	4	[0.0, 0.0, 0.0, 0.0]	0	32	
219	MoeSQLmosa	6	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
219	MOTGA	7	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	61	
220	MoeSQLmosa	5	2	2	[0.0, 0.0]	0	100	
220	MOTGA	0	2	2	[0.0, 0.0]	0	5	
221	MoeSQLmosa	9	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
221	MOTGA	7	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
222	MoeSQLmosa	8	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
222	MOTGA	7	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
223	MoeSQLmosa	15	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
223	MOTGA	8	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	43	
224	MoeSQLmosa	15	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
224	MOTGA	6	4	4	[0.0, 0.0, 0.0, 0.0]	0	33	
225	MoeSQLmosa	75	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
225	MOTGA	15	4	4	[0.0, 0.0, 0.0, 0.0]	0	23	
226	MoeSQLmosa	13	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
226	MOTGA	9	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	56	
227	MoeSQLmosa	25	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
227	MOTGA	8	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
228	MoeSQLmosa	11	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
228	MOTGA	11	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	61	
229	MoeSQLmosa	16486	18	18	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	511	25650	
229	MOTGA	89709	18	18	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0]	14	1482	
230	MoeSQLmosa	27	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
230	MOTGA	15	4	4	[0.0, 0.0, 0.0, 0.0]	0	36	
231	MoeSQLmosa	9	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
231	MOTGA	6	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	56	
232	MoeSQLmosa	9	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
232	MOTGA	6	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	56	
233	MoeSQLmosa	11	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
233	MOTGA	9	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	56	
234	MoeSQLmosa	82	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	5	336	
234	MOTGA	43	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	255	
235	MoeSQLmosa	16	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
235	MOTGA	8	4	4	[0.0, 0.0, 0.0, 0.0]	0	33	
236	MoeSQLmosa	10	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
236	MOTGA	51	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	61	
237	MoeSQLmosa	9	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
237	MOTGA	12	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	43	
238	MoeSQLmosa	13	2	2	[0.0, 0.0]	0	100	
238	MOTGA	1	2	2	[0.0, 0.0]	0	11	
239	MoeSQLmosa	9	3	3	[0.0, 0.0, 0.0]	0	100	
239	MOTGA	2	3	3	[0.0, 0.0, 0.0]	0	24	
240	MoeSQLmosa	12	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
240	MOTGA	4	4	4	[0.0, 0.0, 0.0, 0.0]	0	33	
241	MoeSQLmosa	11	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
241	MOTGA	7	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
242	MoeSQLmosa	9	2	2	[0.0, 0.0]	0	100	
242	MOTGA	1	2	2	[0.0, 0.0]	0	11	
243	MoeSQLmosa	14	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
243	MOTGA	22	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	125	
244	MoeSQLmosa	10	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
244	MOTGA	9	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
245	MoeSQLmosa	61	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
245	MOTGA	17	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	61	
246	MoeSQLmosa	12	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
246	MOTGA	8	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
247	MoeSQLmosa	9	2	2	[0.0, 0.0]	0	100	
247	MOTGA	0	2	2	[0.0, 0.0]	0	5	
248	MoeSQLmosa	6	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
248	MOTGA	6	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	56	
249	MoeSQLmosa	33	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
249	MOTGA	10	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	16	
250	MoeSQLmosa	6	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
250	MOTGA	5	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	71	
251	MoeSQLmosa	8	3	3	[0.0, 0.0, 0.0]	0	100	
251	MOTGA	2	3	3	[0.0, 0.0, 0.0]	0	18	
252	MoeSQLmosa	24	1	1	[0.0]	0	100	
252	MOTGA	1	1	1	[0.0]	0	3	
253	MoeSQLmosa	57	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
253	MOTGA	22	4	4	[0.0, 0.0, 0.0, 0.0]	0	46	
254	MoeSQLmosa	20	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
254	MOTGA	14	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	109	
255	MoeSQLmosa	252	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	8	473	
255	MOTGA	121	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	200	
256	MoeSQLmosa	14	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
256	MOTGA	21	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
257	MoeSQLmosa	37	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
257	MOTGA	12	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	61	
258	MoeSQLmosa	29	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
258	MOTGA	18	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	56	
259	MoeSQLmosa	10	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
259	MOTGA	5	4	4	[0.0, 0.0, 0.0, 0.0]	0	46	
260	MoeSQLmosa	15	2	2	[0.0, 0.0]	0	100	
260	MOTGA	1	2	2	[0.0, 0.0]	0	5	
261	MoeSQLmosa	105	10	10	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	2	200	
261	MOTGA	558	10	10	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 1.7976931348623156E306]	8	192	
262	MoeSQLmosa	12	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
262	MOTGA	8	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	56	
263	MoeSQLmosa	23	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
263	MOTGA	28	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
264	MoeSQLmosa	23	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
264	MOTGA	16	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	61	
265	MoeSQLmosa	9	3	3	[0.0, 0.0, 0.0]	0	100	
265	MOTGA	2	3	3	[0.0, 0.0, 0.0]	0	24	
266	MoeSQLmosa	9	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
266	MOTGA	7	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	61	
267	MoeSQLmosa	12	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
267	MOTGA	5	4	4	[0.0, 0.0, 0.0, 0.0]	0	32	
268	MoeSQLmosa	12	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
268	MOTGA	16	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
269	MoeSQLmosa	14	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
269	MOTGA	19	4	4	[0.0, 0.0, 0.0, 0.0]	0	62	
270	MoeSQLmosa	74	10	10	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	2	191	
270	MOTGA	263	10	10	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	590	
271	MoeSQLmosa	9	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
271	MOTGA	9	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
272	MoeSQLmosa	12	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
272	MOTGA	12	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	43	
273	MoeSQLmosa	18	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
273	MOTGA	25	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	125	
274	MoeSQLmosa	26	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
274	MOTGA	7	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	56	
275	MoeSQLmosa	3725	22	22	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	17	950	
275	MOTGA	1797090	22	22	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	15	2358	
276	MoeSQLmosa	17	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
276	MOTGA	10	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	61	
277	MoeSQLmosa	12	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
277	MOTGA	10	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
