Query Number	Algorithm	SolutionNumber	Size	Distance
165	MOTGA	0	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
166	MoeSQLmosa	0	2	[0.0, 0.0]
166	MOTGA	0	2	[0.0, 0.0]
167	MoeSQLmosa	0	1	[1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306]
167	MoeSQLmosa	1	1	[32.5, 33.5, 33.5, 33.5, 33.5, 0.0, 0.0, 1.0]
167	MoeSQLmosa	2	1	[10.0, 0.0, 1.0, 11.0, 11.0, 11.0, 10.0, 11.0]
167	MoeSQLmosa	3	1	[32.5, 33.5, 33.5, 0.0, 1.0, 33.5, 32.5, 33.5]
167	MoeSQLmosa	4	1	[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0]
167	MoeSQLmosa	5	1	[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]
167	MoeSQLmosa	6	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306]
167	MOTGA	0	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
168	MoeSQLmosa	0	1	[7.897002191485757, 8.897002191485758, 8.897002191485758, 8.897002191485758, 8.897002191485758, 0.0, 1.0]
168	MoeSQLmosa	1	1	[44.98333333333333, 45.98333333333333, 45.98333333333333, 0.0, 1.0, 45.98333333333333, 45.98333333333333]
168	MoeSQLmosa	2	1	[11.79153286629171, 0.0, 1.0, 12.79153286629171, 12.79153286629171, 12.79153286629171, 12.79153286629171]
168	MoeSQLmosa	3	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306]
168	MoeSQLmosa	4	1	[1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306]
168	MoeSQLmosa	5	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0]
168	MoeSQLmosa	6	1	[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
168	MOTGA	0	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
169	MoeSQLmosa	0	1	[21.777948717948718, 22.777948717948718, 22.777948717948718, 22.777948717948718, 22.777948717948718, 0.0, 1.0]
169	MoeSQLmosa	1	1	[15.792536454690156, 0.0, 1.0, 16.792536454690158, 16.792536454690158, 16.792536454690158, 16.792536454690158]
169	MoeSQLmosa	2	1	[13.951515151515153, 14.951515151515153, 14.951515151515153, 0.0, 1.0, 14.951515151515153, 14.951515151515153]
169	MoeSQLmosa	3	1	[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
169	MoeSQLmosa	4	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0]
169	MoeSQLmosa	5	1	[1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306]
169	MoeSQLmosa	6	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306]
169	MOTGA	0	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
170	MoeSQLmosa	0	1	[33.13953890263541, 32.13953890263541, 33.13953890263541, 33.13953890263541, 32.13953890263541, 33.13953890263541, 33.13953890263541, 32.13953890263541, 33.13953890263541, 32.13953890263541, 0.0, 1.0]
170	MoeSQLmosa	1	1	[1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0]
170	MoeSQLmosa	2	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0]
170	MoeSQLmosa	3	1	[2.0, 1.0, 2.0, 2.0, 1.0, 0.0, 2.0, 1.0, 2.0, 1.0, 2.0, 2.0]
170	MoeSQLmosa	4	1	[2.0, 1.0, 2.0, 0.0, 1.0, 2.0, 2.0, 1.0, 2.0, 1.0, 2.0, 2.0]
170	MoeSQLmosa	5	1	[2.0, 1.0, 2.0, 2.0, 1.0, 2.0, 0.0, 1.0, 2.0, 1.0, 2.0, 2.0]
170	MoeSQLmosa	6	1	[0.0, 1.0, 2.0, 2.0, 1.0, 2.0, 2.0, 1.0, 2.0, 1.0, 2.0, 2.0]
170	MoeSQLmosa	7	1	[2.0, 1.0, 0.0, 2.0, 1.0, 2.0, 2.0, 1.0, 2.0, 1.0, 2.0, 2.0]
170	MoeSQLmosa	8	1	[2.0, 1.0, 2.0, 2.0, 1.0, 2.0, 2.0, 1.0, 0.0, 1.0, 2.0, 2.0]
170	MOTGA	0	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
171	MoeSQLmosa	0	2	[0.0, 0.0, 1.0]
171	MoeSQLmosa	1	1	[1.7976931348623156E306, 1.7976931348623156E306, 0.0]
171	MOTGA	0	3	[0.0, 0.0, 0.0]
172	MoeSQLmosa	0	1	[660.0, 659.0, 660.0, 658.0, 659.0, 660.0, 659.0, 660.0, 660.0, 0.0, 1.0]
172	MoeSQLmosa	1	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306]
172	MoeSQLmosa	2	1	[32.336728896628465, 31.336728896628465, 32.336728896628465, 32.336728896628465, 31.336728896628465, 32.336728896628465, 31.336728896628465, 0.0, 1.0, 31.336728896628465, 32.336728896628465]
172	MoeSQLmosa	3	1	[1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0]
172	MoeSQLmosa	4	1	[2.0, 1.0, 2.0, 0.0, 1.0, 2.0, 1.0, 2.0, 2.0, 0.0, 1.0]
172	MoeSQLmosa	5	1	[0.0, 1.0, 2.0, 2.0, 1.0, 2.0, 1.0, 2.0, 2.0, 2.0, 1.0]
172	MoeSQLmosa	6	1	[1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]
172	MoeSQLmosa	7	1	[2.0, 1.0, 0.0, 2.0, 1.0, 2.0, 1.0, 2.0, 2.0, 1.0, 2.0]
172	MoeSQLmosa	8	1	[2.0, 1.0, 2.0, 2.0, 1.0, 0.0, 1.0, 2.0, 2.0, 0.0, 1.0]
172	MOTGA	0	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
173	MoeSQLmosa	0	2	[0.0, 0.0]
173	MOTGA	0	2	[0.0, 0.0]
174	MoeSQLmosa	0	1	[28.368604108309988, 0.0, 1.0, 29.368604108309988, 29.368604108309988, 29.368604108309988, 29.368604108309988, 67.36676811910318]
174	MoeSQLmosa	1	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306]
174	MoeSQLmosa	2	1	[20.956207655423782, 21.956207655423782, 21.956207655423782, 0.0, 1.0, 21.956207655423782, 21.956207655423782, 31.357671319401813]
174	MoeSQLmosa	3	1	[8.623188405797102, 9.623188405797102, 9.623188405797102, 9.623188405797102, 9.623188405797102, 0.0, 1.0, 17.28977153027496]
174	MoeSQLmosa	4	1	[1.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 0.0]
174	MoeSQLmosa	5	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306]
174	MoeSQLmosa	6	1	[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.857142857142857]
174	MoeSQLmosa	7	1	[1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306]
174	MOTGA	0	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
175	MoeSQLmosa	0	2	[0.0, 0.0]
175	MOTGA	0	2	[0.0, 0.0]
176	MoeSQLmosa	0	2	[0.0, 0.0]
176	MOTGA	0	2	[0.0, 0.0]
177	MoeSQLmosa	0	1	[0.0, 27.84861111111111]
177	MoeSQLmosa	1	1	[1.0, 0.0]
177	MOTGA	0	2	[0.0, 0.0]
178	MoeSQLmosa	0	2	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0]
178	MoeSQLmosa	1	2	[13.95, 14.95, 14.95, 0.0, 1.0, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 0.0, 1.7976931348623156E306]
178	MoeSQLmosa	2	2	[17.86111111111111, 0.0, 1.0, 18.86111111111111, 18.86111111111111, 1.7976931348623156E306, 17.86111111111111, 1.7976931348623156E306, 17.86111111111111, 1.7976931348623156E306]
178	MoeSQLmosa	3	2	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.0, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306]
178	MoeSQLmosa	4	2	[0.0, 1.0, 1.0, 1.0, 1.0, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 0.0, 1.7976931348623156E306]
178	MoeSQLmosa	5	2	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.0, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306]
178	MoeSQLmosa	6	2	[1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 3.595386269724631E306, 1.7976931348623156E306, 3.595386269724631E306, 1.7976931348623156E306, 3.595386269724631E306]
178	MoeSQLmosa	7	2	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 0.0, 1.7976931348623156E306]
178	MOTGA	0	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
179	MoeSQLmosa	0	1	[17.0, 18.0, 18.0, 0.0, 1.0, 204.0, 310.0, 176.0, 96.0, 17.0, 96.0, 18.0, 97.0, 203.0, 96.0, 97.0, 282.0, 125.0, 282.0, 176.0, 202.0, 124.0, 20.31301247771836]
179	MoeSQLmosa	1	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306]
179	MoeSQLmosa	2	1	[1.0, 0.0, 1.0, 2.0, 2.0, 152.0, 258.0, 88.0, 44.0, 1.0, 44.0, 2.0, 45.0, 151.0, 44.0, 45.0, 194.0, 109.0, 194.0, 88.0, 150.0, 108.0, 4.31301247771836]
179	MoeSQLmosa	3	1	[88.0, 89.0, 89.0, 89.0, 89.0, 104.0, 0.0, 1.0, 208.0, 88.0, 0.0, 104.0, 176.0, 88.0, 191.0, 89.0, 0.0, 1.0, 191.0, 88.0, 103.0, 207.0, 91.31301247771836]
179	MoeSQLmosa	4	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 3.595386269724631E306, 1.7976931348623156E306, 5.393079404586947E306, 3.595386269724631E306, 1.7976931348623156E306, 1.7976931348623156E306, 105.0, 1.7976931348623156E306, 1.7976931348623156E306, 3.595386269724631E306, 5.393079404586947E306, 1.7976931348623156E306, 0.0, 5.393079404586947E306, 1.7976931348623156E306, 5.393079404586947E306, 210.0, 1.7976931348623156E306]
179	MoeSQLmosa	5	1	[0.0, 1.0, 1.0, 1.0, 1.0, 196.0, 92.0, 93.0, 300.0, 184.0, 276.0, 104.0, 92.0, 0.0, 103.0, 1.0, 92.0, 1.0, 286.0, 183.0, 195.0, 207.0, 3.313852813852814]
179	MoeSQLmosa	6	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 111.0, 1.7976931348623156E306, 3.595386269724631E306, 3.595386269724631E306, 5.393079404586947E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 3.595386269724631E306, 5.393079404586947E306, 5.393079404586947E306, 5.393079404586947E306, 1.7976931348623156E306, 5.393079404586947E306, 1.7976931348623156E306]
179	MoeSQLmosa	7	1	[4.0, 5.0, 5.0, 5.0, 5.0, 4.0, 8.0, 106.0, 0.0, 107.0, 212.0, 1.0, 0.0, 5.0, 0.0, 1.0, 110.0, 6.0, 110.0, 106.0, 4.0, 5.0, 7.31301247771836]
179	MoeSQLmosa	8	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 5.393079404586947E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 3.595386269724631E306, 1.7976931348623156E306, 5.393079404586947E306, 3.595386269724631E306, 107.0, 3.595386269724631E306, 1.7976931348623156E306, 3.595386269724631E306, 106.0, 1.7976931348623156E306]
179	MoeSQLmosa	9	1	[0.0, 1.0, 1.0, 1.0, 1.0, 100.0, 104.0, 193.0, 96.0, 0.0, 96.0, 1.0, 97.0, 101.0, 96.0, 97.0, 197.0, 6.0, 197.0, 193.0, 100.0, 5.0, 3.31301247771836]
179	MoeSQLmosa	10	1	[1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306]
179	MoeSQLmosa	11	1	[0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 60.0, 106.0, 61.0, 167.0, 272.0, 61.0, 60.0, 121.0, 60.0, 1.0, 226.0, 122.0, 226.0, 166.0, 120.0, 121.0, 3.31301247771836]
179	MoeSQLmosa	12	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 5.393079404586947E306, 1.7976931348623156E306, 3.595386269724631E306, 3.595386269724631E306, 72.0, 1.7976931348623156E306, 5.393079404586947E306, 3.595386269724631E306, 3.595386269724631E306, 1.7976931348623156E306, 5.393079404586947E306, 1.7976931348623156E306]
179	MoeSQLmosa	13	1	[1.0, 2.0, 2.0, 2.0, 2.0, 1.7976931348623156E306, 1.7976931348623156E306, 5.393079404586947E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.7976931348623156E306, 3.595386269724631E306, 3.595386269724631E306, 5.393079404586947E306, 3.595386269724631E306, 4.0, 3.595386269724631E306, 3.595386269724631E306, 3.595386269724631E306, 3.0, 0.0]
179	MoeSQLmosa	14	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 3.595386269724631E306, 1.7976931348623156E306, 5.393079404586947E306, 3.595386269724631E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.0, 1.7976931348623156E306, 5.393079404586947E306, 1.7976931348623156E306, 5.393079404586947E306, 5.393079404586947E306, 2.0, 1.7976931348623156E306, 3.595386269724631E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306]
179	MoeSQLmosa	15	1	[1.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 3.0, 0.0, 1.0, 2.0, 1.0, 0.0, 3.0, 0.0, 2.0, 4.0, 4.0, 2.0, 0.0, 3.0, 3.0, 4.313852813852813]
179	MoeSQLmosa	16	1	[1.0, 2.0, 2.0, 2.0, 2.0, 1.0, 0.0, 3.0, 2.0, 2.0, 4.0, 2.0, 0.0, 1.0, 0.0, 1.0, 3.0, 3.0, 1.0, 2.0, 0.0, 1.0, 4.31301247771836]
179	MoeSQLmosa	17	1	[0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 3.0, 3.0, 2.0, 3.0, 2.0, 1.0, 2.0, 1.0, 2.0, 3.0, 3.0, 0.0, 1.0, 1.0, 1.0, 3.313852813852814]
179	MOTGA	0	17	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
180	MoeSQLmosa	0	1	[0.0, 16.205738554751033]
180	MoeSQLmosa	1	1	[1.0, 0.0]
180	MOTGA	0	2	[0.0, 0.0]
181	MoeSQLmosa	0	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0]
181	MoeSQLmosa	1	1	[5.919432419432419, 0.0, 1.0, 6.919432419432419, 6.919432419432419]
181	MoeSQLmosa	2	1	[6.959225451967388, 7.959225451967388, 7.959225451967388, 0.0, 1.0]
181	MoeSQLmosa	3	1	[0.0, 1.0, 1.0, 1.0, 1.0]
181	MoeSQLmosa	4	1	[1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306]
181	MOTGA	0	5	[0.0, 0.0, 0.0, 0.0, 0.0]
182	MoeSQLmosa	0	1	[34.46686507936508, 0.0, 1.0, 35.46686507936508, 35.46686507936508, 35.46686507936508, 35.46686507936508]
182	MoeSQLmosa	1	1	[14.475122655122657, 15.475122655122657, 15.475122655122657, 15.475122655122657, 15.475122655122657, 0.0, 1.0]
182	MoeSQLmosa	2	1	[7.599468606510861, 8.599468606510861, 8.599468606510861, 0.0, 1.0, 8.599468606510861, 8.599468606510861]
182	MoeSQLmosa	3	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0]
182	MoeSQLmosa	4	1	[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
182	MoeSQLmosa	5	1	[1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306]
182	MoeSQLmosa	6	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306]
182	MOTGA	0	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
183	MoeSQLmosa	0	2	[0.0, 0.0]
183	MOTGA	0	2	[0.0, 0.0]
184	MoeSQLmosa	0	1	[0.0, 34.80255602861781]
184	MoeSQLmosa	1	1	[1.0, 0.0]
184	MOTGA	0	2	[0.0, 0.0]
185	MoeSQLmosa	0	2	[0.0, 0.0, 1.0, 2.0, 2.0]
185	MoeSQLmosa	1	1	[1.7976931348623156E306, 1.7976931348623156E306, 0.0, 3.0, 3.0]
185	MoeSQLmosa	2	3	[1.0, 0.0, 1.0, 0.0, 1.0]
185	MoeSQLmosa	3	3	[1.0, 0.0, 1.0, 0.0, 0.0]
185	MOTGA	0	6	[0.0, 0.0, 0.0, 0.0, 0.0]
186	MoeSQLmosa	0	2	[0.0, 0.0, 1.0]
186	MoeSQLmosa	1	1	[1.7976931348623156E306, 1.7976931348623156E306, 0.0]
186	MOTGA	0	3	[0.0, 0.0, 0.0]
187	MoeSQLmosa	0	1	[1.0, 0.0, 1.0]
187	MoeSQLmosa	1	1	[0.0, 46.8030303030303, 1.0]
187	MoeSQLmosa	2	1	[1.7976931348623156E306, 1.7976931348623156E306, 0.0]
187	MOTGA	0	3	[0.0, 0.0, 0.0]
188	MoeSQLmosa	0	1	[13.056521739130435, 0.0, 1.0, 14.056521739130435, 14.056521739130435, 14.056521739130435, 14.056521739130435, 57.16129800861259]
188	MoeSQLmosa	1	1	[23.12598090052718, 24.12598090052718, 24.12598090052718, 0.0, 1.0, 24.12598090052718, 24.12598090052718, 33.70296627263704]
188	MoeSQLmosa	2	1	[36.73033126293996, 37.73033126293996, 37.73033126293996, 37.73033126293996, 37.73033126293996, 0.0, 1.0, 49.7868530020704]
188	MoeSQLmosa	3	1	[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 44.10477626948215]
188	MoeSQLmosa	4	1	[1.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 0.0]
188	MoeSQLmosa	5	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306]
188	MoeSQLmosa	6	1	[1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306]
188	MoeSQLmosa	7	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306]
188	MOTGA	0	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
189	MoeSQLmosa	0	1	[0.0, 24.04038606885222, 1.0]
189	MoeSQLmosa	1	2	[1.0, 0.0, 0.0]
189	MOTGA	0	3	[0.0, 0.0, 0.0]
190	MoeSQLmosa	0	1	[0.0, 1.0, 2.0]
190	MoeSQLmosa	1	1	[1.0, 0.0, 1.0]
190	MoeSQLmosa	2	1	[2.0, 1.0, 0.0]
190	MOTGA	0	3	[0.0, 0.0, 0.0]
191	MoeSQLmosa	0	1	[15.475897493988484, 16.475897493988484, 16.475897493988484, 0.0, 1.0, 16.475897493988484, 16.475897493988484, 24.775771938202553]
191	MoeSQLmosa	1	1	[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 12.23364335011394]
191	MoeSQLmosa	2	1	[28.0223269998312, 0.0, 1.0, 29.0223269998312, 29.0223269998312, 29.0223269998312, 29.0223269998312, 45.70953521645119]
191	MoeSQLmosa	3	1	[26.478702077846062, 27.478702077846062, 27.478702077846062, 27.478702077846062, 27.478702077846062, 0.0, 1.0, 53.45647671334129]
191	MoeSQLmosa	4	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306]
191	MoeSQLmosa	5	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306]
191	MoeSQLmosa	6	1	[1.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 0.0]
191	MoeSQLmosa	7	1	[1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306]
191	MOTGA	0	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
193	MoeSQLmosa	0	1	[1.0, 0.0]
193	MoeSQLmosa	1	1	[0.0, 41.83086859522737]
193	MOTGA	0	2	[0.0, 0.0]
194	MoeSQLmosa	0	2	[0.0, 1.0, 2.0, 1.0, 0.0, 1.0]
194	MoeSQLmosa	1	1	[1.0, 0.0, 1.0, 1.0, 0.0, 1.0]
194	MoeSQLmosa	2	1	[759.0, 758.0, 757.0, 2.0, 1.0, 0.0]
194	MoeSQLmosa	3	1	[338.0, 337.0, 336.0, 0.0, 1.0, 2.0]
194	MoeSQLmosa	4	1	[2.0, 1.0, 0.0, 1.0, 0.0, 1.0]
194	MOTGA	0	5	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
195	MoeSQLmosa	0	1	[28.834030100334452, 0.0, 1.0, 29.834030100334452, 29.834030100334452, 29.834030100334452, 29.834030100334452]
195	MoeSQLmosa	1	1	[1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306]
195	MoeSQLmosa	2	1	[43.82226204839684, 44.82226204839684, 44.82226204839684, 0.0, 1.0, 44.82226204839684, 44.82226204839684]
195	MoeSQLmosa	3	1	[10.74504020379701, 11.74504020379701, 11.74504020379701, 11.74504020379701, 11.74504020379701, 0.0, 1.0]
195	MoeSQLmosa	4	1	[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
195	MoeSQLmosa	5	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0]
195	MoeSQLmosa	6	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306]
195	MOTGA	0	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
197	MoeSQLmosa	0	2	[0.0, 0.0]
197	MOTGA	0	2	[0.0, 0.0]
198	MoeSQLmosa	0	1	[51.0, 52.0, 52.0, 0.0, 1.0, 52.0, 52.0, 52.0, 51.0, 52.0]
198	MoeSQLmosa	1	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306]
198	MoeSQLmosa	2	1	[14.026741293532337, 0.0, 1.0, 15.026741293532337, 15.026741293532337, 15.026741293532337, 15.026741293532337, 15.026741293532337, 14.026741293532337, 15.026741293532337]
198	MoeSQLmosa	3	1	[1.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 1.0, 0.0]
198	MoeSQLmosa	4	1	[9.8688298720879, 10.8688298720879, 10.8688298720879, 12.8688298720879, 10.8688298720879, 0.0, 1.0, 10.8688298720879, 9.8688298720879, 10.8688298720879]
