Query Number	Algorithm	Runtime	Coverage	TotalPath	Distance	Generations	Number Individual	Exceptions
143	MoeSQLmosa	47	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
143	MOTGA	18	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	43	
144	MoeSQLmosa	17	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
144	MOTGA	15	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	56	
145	MoeSQLmosa	12	2	2	[0.0, 0.0]	0	100	
145	MOTGA	1	2	2	[0.0, 0.0]	0	11	
146	MoeSQLmosa	15	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
146	MOTGA	14	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
147	MoeSQLmosa	40	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	1	150	
147	MOTGA	31	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	3	73	
148	MoeSQLmosa	10	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
148	MOTGA	6	4	4	[0.0, 0.0, 0.0, 0.0]	0	46	
149	MoeSQLmosa	8	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
149	MOTGA	9	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
150	MoeSQLmosa	23	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	1	148	
150	MOTGA	44	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	168	
151	MoeSQLmosa	9	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
151	MOTGA	6	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	56	
152	MoeSQLmosa	43	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	3	240	
152	MOTGA	21	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
153	MoeSQLmosa	39	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	1	144	
153	MOTGA	632	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	461	
154	MoeSQLmosa	7891	22	22	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	128	6500	
154	MOTGA	994227	22	22	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	14	4666	
155	MoeSQLmosa	50	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	2	196	
155	MOTGA	39	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	182	
156	MoeSQLmosa	7	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
156	MOTGA	7	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	61	
157	MoeSQLmosa	12	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
157	MOTGA	11	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
158	MoeSQLmosa	15	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
158	MOTGA	9	4	4	[0.0, 0.0, 0.0, 0.0]	0	36	
159	MoeSQLmosa	287	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
159	MOTGA	11	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	40	
160	MoeSQLmosa	334952	13	13	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	3448	172500	
160	MOTGA	1466162	13	13	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	2	1530	
161	MoeSQLmosa	57	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	6	376	
161	MOTGA	19	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
162	MoeSQLmosa	6	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
162	MOTGA	7	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	61	
163	MoeSQLmosa	29	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	2	199	
163	MOTGA	18	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	125	
164	MoeSQLmosa	42	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	1	150	
164	MOTGA	43	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	196	
165	MoeSQLmosa	12	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
165	MOTGA	8	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
166	MoeSQLmosa	13	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
166	MOTGA	6	4	4	[0.0, 0.0, 0.0, 0.0]	0	46	
167	MoeSQLmosa	35	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	2	189	
167	MOTGA	16	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
168	MoeSQLmosa	19	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
168	MOTGA	10	4	4	[0.0, 0.0, 0.0, 0.0]	0	46	
169	MoeSQLmosa	23	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	1	146	
169	MOTGA	27	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	168	
170	MoeSQLmosa	54	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
170	MOTGA	25	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	134	
171	MoeSQLmosa	12	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
171	MOTGA	8	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	56	
172	MoeSQLmosa	9	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
172	MOTGA	9	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	61	
173	MoeSQLmosa	22	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
173	MOTGA	33	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
174	MoeSQLmosa	33	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
174	MOTGA	38	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 2.0]	3	92	
175	MoeSQLmosa	20	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
175	MOTGA	8	4	4	[0.0, 0.0, 0.0, 0.0]	0	33	
176	MoeSQLmosa	213	10	10	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	9	550	
176	MOTGA	47	10	10	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0]	6	124	
177	MoeSQLmosa	7	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
177	MOTGA	6	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
178	MoeSQLmosa	8	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
178	MOTGA	7	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	61	
179	MoeSQLmosa	10	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
179	MOTGA	9	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	61	
180	MoeSQLmosa	6	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
180	MOTGA	6	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	56	
181	MoeSQLmosa	71	10	10	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	1	150	
181	MOTGA	248	10	10	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	5	247	
182	MoeSQLmosa	21	2	2	[0.0, 0.0]	0	100	
182	MOTGA	1	2	2	[0.0, 0.0]	0	11	
183	MoeSQLmosa	47	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
183	MOTGA	11	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 2.0]	4	54	
184	MoeSQLmosa	60	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
184	MOTGA	91	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	5	164	
185	MoeSQLmosa	8	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
185	MOTGA	6	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
186	MoeSQLmosa	0	0	0	[]	0	0	
187	MoeSQLmosa	12	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
187	MOTGA	8	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
188	MoeSQLmosa	34	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	1	148	
188	MOTGA	17	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	109	
189	MoeSQLmosa	8	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
189	MOTGA	5	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	56	
190	MoeSQLmosa	41	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	2	196	
190	MOTGA	25	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
191	MoeSQLmosa	22	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
191	MOTGA	276	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 3.0]	2	194	
192	MoeSQLmosa	8	3	3	[0.0, 0.0, 0.0]	0	100	
192	MOTGA	0	3	3	[0.0, 0.0, 0.0]	0	7	
193	MoeSQLmosa	86	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	2	197	
193	MOTGA	59	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	200	
194	MoeSQLmosa	41	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	2	198	
194	MOTGA	26	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	125	
195	MoeSQLmosa	18	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
195	MOTGA	11	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
196	MoeSQLmosa	12	2	2	[0.0, 0.0]	0	100	
196	MOTGA	1	2	2	[0.0, 0.0]	0	5	
197	MoeSQLmosa	8	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
197	MOTGA	6	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
198	MoeSQLmosa	15	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
198	MOTGA	14	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	56	
199	MoeSQLmosa	21	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	1	147	
199	MOTGA	8	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	56	
200	MoeSQLmosa	15	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
200	MOTGA	9	4	4	[0.0, 0.0, 0.0, 0.0]	0	46	
201	MoeSQLmosa	171	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	5	334	
201	MOTGA	14	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	37	
202	MoeSQLmosa	8	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
202	MOTGA	9	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	56	
203	MoeSQLmosa	15	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
203	MOTGA	22	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	125	
204	MoeSQLmosa	12	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
204	MOTGA	6	4	4	[0.0, 0.0, 0.0, 0.0]	0	46	
205	MoeSQLmosa	15	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
205	MOTGA	13	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	107	
206	MoeSQLmosa	12	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
206	MOTGA	13	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
207	MoeSQLmosa	256	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	5	350	
207	MOTGA	249	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	6	187	
208	MoeSQLmosa	10	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
208	MOTGA	6	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
209	MoeSQLmosa	775	10	10	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	27	1450	
209	MOTGA	125	10	10	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 2.0, 0.0]	7	219	
210	MoeSQLmosa	17	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
210	MOTGA	12	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	56	
211	MoeSQLmosa	229	12	12	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	8	500	
211	MOTGA	1829	12	12	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0]	9	785	
212	MoeSQLmosa	44	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	1	146	
212	MOTGA	61	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
213	MoeSQLmosa	9	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
213	MOTGA	10	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	61	
214	MoeSQLmosa	27	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	1	150	
214	MOTGA	21	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
215	MoeSQLmosa	22	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	1	147	
215	MOTGA	18	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
216	MoeSQLmosa	492	12	12	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	11	624	
216	MOTGA	161	12	12	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	596	
217	MoeSQLmosa	112	10	10	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	2	200	
217	MOTGA	294	10	10	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 7.0]	8	327	
218	MoeSQLmosa	13	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
218	MOTGA	5	4	4	[0.0, 0.0, 0.0, 0.0]	0	46	
219	MoeSQLmosa	19	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
219	MOTGA	12	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	43	
220	MoeSQLmosa	4	2	2	[0.0, 0.0]	0	100	
220	MOTGA	1	2	2	[0.0, 0.0]	0	5	
221	MoeSQLmosa	6	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
221	MOTGA	6	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
222	MoeSQLmosa	8	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
222	MOTGA	8	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
223	MoeSQLmosa	9	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
223	MOTGA	7	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
224	MoeSQLmosa	13	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
224	MOTGA	8	4	4	[0.0, 0.0, 0.0, 0.0]	0	36	
225	MoeSQLmosa	20	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
225	MOTGA	10	4	4	[0.0, 0.0, 0.0, 0.0]	0	46	
226	MoeSQLmosa	32	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	1	148	
226	MOTGA	11	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	56	
227	MoeSQLmosa	8	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
227	MOTGA	7	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
228	MoeSQLmosa	12	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
228	MOTGA	13	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	56	
229	MoeSQLmosa	14202	18	18	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	510	25600	
229	MOTGA	141261	18	18	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0]	13	1838	
230	MoeSQLmosa	11	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
230	MOTGA	6	4	4	[0.0, 0.0, 0.0, 0.0]	0	22	
231	MoeSQLmosa	8	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
231	MOTGA	6	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	56	
232	MoeSQLmosa	7	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
232	MOTGA	5	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	56	
233	MoeSQLmosa	9	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
233	MOTGA	10	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	61	
234	MoeSQLmosa	60	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	3	240	
234	MOTGA	46	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	255	
235	MoeSQLmosa	17	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
235	MOTGA	7	4	4	[0.0, 0.0, 0.0, 0.0]	0	46	
236	MoeSQLmosa	9	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
236	MOTGA	8	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
237	MoeSQLmosa	6	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
237	MOTGA	7	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	61	
238	MoeSQLmosa	11	2	2	[0.0, 0.0]	0	100	
238	MOTGA	1	2	2	[0.0, 0.0]	0	5	
239	MoeSQLmosa	9	3	3	[0.0, 0.0, 0.0]	0	100	
239	MOTGA	2	3	3	[0.0, 0.0, 0.0]	0	24	
240	MoeSQLmosa	11	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
240	MOTGA	7	4	4	[0.0, 0.0, 0.0, 0.0]	0	36	
241	MoeSQLmosa	10	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
241	MOTGA	25	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	41	
242	MoeSQLmosa	11	2	2	[0.0, 0.0]	0	100	
242	MOTGA	1	2	2	[0.0, 0.0]	0	5	
243	MoeSQLmosa	49	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	3	244	
243	MOTGA	20	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
244	MoeSQLmosa	10	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
244	MOTGA	10	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	56	
245	MoeSQLmosa	22	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
245	MOTGA	13	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
246	MoeSQLmosa	10	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
246	MOTGA	11	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
247	MoeSQLmosa	9	2	2	[0.0, 0.0]	0	100	
247	MOTGA	1	2	2	[0.0, 0.0]	0	11	
248	MoeSQLmosa	8	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
248	MOTGA	7	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	61	
249	MoeSQLmosa	142	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	3	245	
249	MOTGA	14	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	38	
250	MoeSQLmosa	5	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
250	MOTGA	9	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	56	
251	MoeSQLmosa	5	3	3	[0.0, 0.0, 0.0]	0	100	
251	MOTGA	2	3	3	[0.0, 0.0, 0.0]	0	16	
252	MoeSQLmosa	16	1	1	[0.0]	0	100	
252	MOTGA	0	1	1	[0.0]	0	3	
253	MoeSQLmosa	28	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
253	MOTGA	17	4	4	[0.0, 0.0, 0.0, 0.0]	0	36	
254	MoeSQLmosa	30	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	1	148	
254	MOTGA	17	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	109	
255	MoeSQLmosa	200	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	10	576	
255	MOTGA	33	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	200	
256	MoeSQLmosa	13	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
256	MOTGA	18	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	110	
257	MoeSQLmosa	13	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
257	MOTGA	8	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
258	MoeSQLmosa	28	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
258	MOTGA	17	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
259	MoeSQLmosa	9	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
259	MOTGA	4	4	4	[0.0, 0.0, 0.0, 0.0]	0	33	
260	MoeSQLmosa	14	2	2	[0.0, 0.0]	0	100	
260	MOTGA	1	2	2	[0.0, 0.0]	0	5	
261	MoeSQLmosa	67	10	10	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
261	MOTGA	360	10	10	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 1.7976931348623156E306]	8	234	
262	MoeSQLmosa	11	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
262	MOTGA	8	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
263	MoeSQLmosa	98	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	4	288	
263	MOTGA	28	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
264	MoeSQLmosa	19	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
264	MOTGA	15	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	61	
265	MoeSQLmosa	8	3	3	[0.0, 0.0, 0.0]	0	100	
265	MOTGA	1	3	3	[0.0, 0.0, 0.0]	0	15	
266	MoeSQLmosa	7	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
266	MOTGA	7	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	46	
267	MoeSQLmosa	11	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
267	MOTGA	6	4	4	[0.0, 0.0, 0.0, 0.0]	0	46	
268	MoeSQLmosa	39	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
268	MOTGA	20	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
269	MoeSQLmosa	15	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
269	MOTGA	11	4	4	[0.0, 0.0, 0.0, 0.0]	0	46	
270	MoeSQLmosa	30	10	10	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
270	MOTGA	233	10	10	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	574	
271	MoeSQLmosa	22	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
271	MOTGA	7	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	61	
272	MoeSQLmosa	9	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
272	MOTGA	8	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
273	MoeSQLmosa	21	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	1	146	
273	MOTGA	22	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	125	
274	MoeSQLmosa	9	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
274	MOTGA	8	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	56	
275	MoeSQLmosa	5437	22	22	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	18	1000	
275	MOTGA	384237	22	22	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	15	2708	
276	MoeSQLmosa	27	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
276	MOTGA	7	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	56	
277	MoeSQLmosa	12	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
277	MOTGA	12	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
